count,loop start,loop end,loop end -loop start,next start-curr start,next end -curr end,,,,Average,,
429,1618926115,1618926115,0,0.012959957,0.012959957,,,,,,
430,1618926115,1618926115,0,0.011970043,0.011970043,,,,,,
431,1618926115,1618926115,0,0.009979963,0.009979963,,,,,,
432,1618926115,1618926115,0,0.012959957,0.012959957,,,,,,
433,1618926115,1618926115,0,0.009979963,0.009979963,,,,,,
434,1618926115,1618926115,0,0.009970188,0.009970188,,,,,,
435,1618926115,1618926115,0,0.024940014,0.024940014,,,,,,
436,1618926115,1618926115,0,0.020939827,0.020939827,,,,,,
437,1618926115,1618926115,0,0.007970095,0.007970095,,,,,,
438,1618926115,1618926115,0,0.011970043,0.011970043,,,,,,
439,1618926115,1618926115,0,0.011970043,0.011970043,,,,,,
440,1618926115,1618926115,0,0.008979797,0.00996995,,,,,,
441,1618926115,1618926115,0.000990152,0.010970116,0.009979963,,,,,,
442,1618926115,1618926115,0,0.00797987,0.00797987,,,,,,
443,1618926115,1618926115,0,0.008970022,0.008970022,,,,,,
444,1618926115,1618926115,0,0.006980181,0.006980181,,,,,,
445,1618926115,1618926115,0,0.006979942,0.006979942,,,,,,
446,1618926115,1618926115,0,0.00797987,0.00797987,,,,,,
447,1618926115,1618926115,0,0.008980036,0.008980036,,,,,,
448,1618926115,1618926115,0,0.005980015,0.005980015,,,,,,
449,1618926115,1618926115,0,0.00902009,0.00902009,,,,,,
450,1618926115,1618926115,0,0.006979942,0.006979942,,,,,,
451,1618926115,1618926115,0,0.006939888,0.006939888,,,,,,
452,1618926115,1618926115,0,0.008980036,0.009980202,,,,,,
453,1618926115,1618926115,0.001000166,0.008020163,0.007019997,,,,,,
454,1618926115,1618926115,0,0.011929989,0.011929989,,,,,,
455,1618926115,1618926115,0,0.007969856,0.007969856,,,,,,
456,1618926115,1618926115,0,0.005990028,0.006980181,,,,,,
457,1618926115,1618926115,0.000990152,0.008970022,0.00797987,,,,,,
458,1618926115,1618926115,0,0.006979942,0.006979942,,,,,,
459,1618926115,1618926115,0,0.006990194,0.006990194,,,,,,
460,1618926115,1618926115,0,0.010010004,0.010010004,,,,,,
461,1618926115,1618926115,0,0.017909765,0.017909765,,,,,,
462,1618926115,1618926115,0,0.015960217,0.015960217,,,,,,
463,1618926115,1618926115,0,0.019949913,0.019949913,,,,,,
464,1618926115,1618926115,0,0.013959885,0.013959885,,,,,,
465,1618926115,1618926115,0,0.012960196,0.012960196,,,,,,
466,1618926115,1618926115,0,0.006989956,0.006989956,,,,,,
467,1618926115,1618926115,0,0.006979942,0.007969856,,,,,,
468,1618926115,1618926115,0.000989914,0.00996995,0.008980036,,,,,,
469,1618926115,1618926115,0,0.007980108,0.007980108,,,,,,
470,1618926115,1618926115,0,0.005980015,0.005980015,,,,,,
471,1618926115,1618926115,0,0.008980036,0.008980036,,,,,,
472,1618926115,1618926115,0,0.006979942,0.006979942,,,,,,
473,1618926115,1618926115,0,0.006979942,0.006979942,,,,,,
474,1618926115,1618926115,0,0.008980036,0.008980036,,,,,,
475,1618926115,1618926115,0,0.00797987,0.00797987,,,,,,
476,1618926115,1618926115,0,0.005980015,0.005980015,,,,,,
477,1618926115,1618926115,0,0.011970043,0.011970043,,,,,,
478,1618926115,1618926115,0,0.006979942,0.006979942,,,,,,
479,1618926115,1618926115,0,0.009970188,0.009970188,,,,,,
480,1618926116,1618926116,0,0.006989956,0.00797987,,,,,,
481,1618926116,1618926116,0.000989914,0.00797987,0.006989956,,,,,,
482,1618926116,1618926116,0,0.008970022,0.008970022,,,,,,
483,1618926116,1618926116,0,0.006980181,0.006980181,,,,,,
484,1618926116,1618926116,0,0.006979942,0.00797987,,,,,,
485,1618926116,1618926116,0.000999928,0.011970043,0.010970116,,,,,,
486,1618926116,1618926116,0,0.006979942,0.006979942,,,,,,
487,1618926116,1618926116,0,0.016959906,0.016959906,,,,,,
488,1618926116,1618926116,0,0.017960072,0.017960072,,,,,,
489,1618926116,1618926116,0,0.006969929,0.007970095,,,,,,
490,1618926116,1618926116,0.001000166,0.008970022,0.007969856,,,,,,
491,1618926116,1618926116,0,0.007980108,0.007980108,,,,,,
492,1618926116,1618926116,0,0.005990028,0.005990028,,,,,,
493,1618926116,1618926116,0,0.010989904,0.010989904,,,,,,
494,1618926116,1618926116,0,0.006530046,0.006530046,,,,,,
495,1618926116,1618926116,0,0.006979942,0.006979942,,,,,,
496,1618926116,1618926116,0,0.008970022,0.008970022,,,,,,
497,1618926116,1618926116,0,0.006979942,0.006979942,,,,,,
498,1618926116,1618926116,0,0.007980108,0.007980108,,,,,,
499,1618926116,1618926116,0,0.00797987,0.00797987,,,,,,
500,1618926116,1618926116,0,0.008980036,0.008980036,,,,,,
501,1618926116,1618926116,0,0.011980057,0.012959957,,,,,,
502,1618926116,1618926116,0.0009799,0.006969929,0.005990028,,,,,,
503,1618926116,1618926116,0,0.007980108,0.007980108,,,,,,
504,1618926116,1618926116,0,0.008970022,0.008970022,,,,,,
505,1618926116,1618926116,0,0.006979942,0.006979942,,,,,,
506,1618926116,1618926116,0,0.006979942,0.006979942,,,,,,
507,1618926116,1618926116,0,0.007980108,0.007980108,,,,,,
508,1618926116,1618926116,0,0.00797987,0.00797987,,,,,,
509,1618926116,1618926116,0,0.005980015,0.005980015,,,,,,
510,1618926116,1618926116,0,0.008980036,0.008980036,,,,,,
511,1618926116,1618926116,0,0.006979942,0.006979942,,,,,,
512,1618926116,1618926116,0,0.006989956,0.006989956,,,,,,
513,1618926116,1618926116,0,0.007970095,0.008970022,,,,,,
514,1618926116,1618926116,0.000999928,0.011970043,0.010970116,,,,,,
515,1618926116,1618926116,0,0.00797987,0.00797987,,,,,,
516,1618926116,1618926116,0,0.015959978,0.015959978,,,,,,
517,1618926116,1618926116,0,0.015950203,0.01695013,,,,,,
518,1618926116,1618926116,0.000999928,0.026939869,0.025939941,,,,,,
519,1618926116,1618926116,0,0.008970022,0.00996995,,,,,,
520,1618926116,1618926116,0.000999928,0.010970116,0.009970188,,,,,,
521,1618926116,1618926116,0,0.008979797,0.008979797,,,,,,
522,1618926116,1618926116,0,0.007970095,0.007970095,,,,,,
523,1618926116,1618926116,0,0.006989956,0.006989956,,,,,,
524,1618926116,1618926116,0,0.007970095,0.007970095,,,,,,
525,1618926116,1618926116,0,0.00797987,0.00797987,,,,,,
526,1618926116,1618926116,0,0.010750055,0.010750055,,,,,,
527,1618926116,1618926116,0,0.012969971,0.012969971,,,,,,
528,1618926116,1618926116,0,0.010970116,0.010970116,,,,,,
529,1618926116,1618926116,0,0.010969877,0.010969877,,,,,,
530,1618926116,1618926116,0,0.011970043,0.012969971,,,,,,
531,1618926116,1618926116,0.000999928,0.012969971,0.012960196,,,,,,
532,1618926116,1618926116,0.000990152,0.00996995,0.008979797,,,,,,
533,1618926116,1618926116,0,0.011970043,0.011970043,,,,,,
534,1618926116,1618926116,0,0.011970043,0.012959957,,,,,,
535,1618926116,1618926116,0.000989914,0.010960102,0.009970188,,,,,,
536,1618926116,1618926116,0,0.011969805,0.011969805,,,,,,
537,1618926116,1618926116,0,0.017950058,0.017950058,,,,,,
538,1618926116,1618926116,0,0.018949986,0.018949986,,,,,,
539,1618926116,1618926116,0,0.012969971,0.013970137,,,,,,
540,1618926116,1618926116,0.001000166,0.010970116,0.00996995,,,,,,
541,1618926116,1618926116,0,0.007980108,0.007980108,,,,,,
542,1618926116,1618926116,0,0.012969971,0.012969971,,,,,,
543,1618926116,1618926116,0,0.011969805,0.011969805,,,,,,
544,1618926116,1618926116,0,0.009970188,0.009970188,,,,,,
545,1618926116,1618926116,0,0.008970022,0.008970022,,,,,,
546,1618926116,1618926116,0,0.008979797,0.008979797,,,,,,
547,1618926116,1618926116,0,0.012960196,0.012960196,,,,,,
548,1618926116,1618926116,0,0.011969805,0.011969805,,,,,,
549,1618926116,1618926116,0,0.009970188,0.009970188,,,,,,
550,1618926116,1618926116,0,0.011969805,0.011969805,,,,,,
551,1618926116,1618926116,0,0.011970043,0.011970043,,,,,,
552,1618926116,1618926116,0,0.00996995,0.00996995,,,,,,
553,1618926116,1618926116,0,0.011970043,0.011970043,,,,,,
554,1618926116,1618926116,0,0.008980036,0.008980036,,,,,,
555,1618926116,1618926116,0,0.011970043,0.011970043,,,,,,
556,1618926116,1618926116,0,0.010969877,0.010969877,,,,,,
557,1618926116,1618926116,0,0.010970116,0.010970116,,,,,,
558,1618926116,1618926116,0,0.016949892,0.016949892,,,,,,
559,1618926116,1618926116,0,0.022940159,0.022940159,,,,,,
560,1618926116,1618926116,0,0.020939827,0.021950006,,,,,,
561,1618926116,1618926116,0.00101018,0.020950079,0.019939899,,,,,,
562,1618926116,1618926116,0,0.00996995,0.00996995,,,,,,
563,1618926116,1618926116,0,0.011970043,0.011970043,,,,,,
564,1618926116,1618926116,0,0.011970043,0.011970043,,,,,,
565,1618926116,1618926116,0,0.008970022,0.008970022,,,,,,
566,1618926116,1618926116,0,0.009979963,0.009979963,,,,,,
567,1618926116,1618926116,0,0.007970095,0.007970095,,,,,,
568,1618926116,1618926116,0,0.012979984,0.012979984,,,,,,
569,1618926116,1618926116,0,0.01196003,0.01196003,,,,,,
570,1618926116,1618926116,0,0.008970022,0.008970022,,,,,,
571,1618926116,1618926116,0,0.012969971,0.012969971,,,,,,
572,1618926116,1618926116,0,0.012969971,0.012969971,,,,,,
573,1618926117,1618926117,0,0.010969877,0.01196003,,,,,,
574,1618926117,1618926117,0.000990152,0.011970043,0.011969805,,,,,,
575,1618926117,1618926117,0.000989914,0.012959957,0.011970043,,,,,,
576,1618926117,1618926117,0,0.011970043,0.011970043,,,,,,
577,1618926117,1618926117,0,0.014960051,0.014960051,,,,,,
578,1618926117,1618926117,0,0.027920008,0.027920008,,,,,,
579,1618926117,1618926117,0,0.016959906,0.016959906,,,,,,
580,1618926117,1618926117,0,0.010970116,0.010970116,,,,,,
581,1618926117,1618926117,0,0.013969898,0.013969898,,,,,,
582,1618926117,1618926117,0,0.012969971,0.012969971,,,,,,
583,1618926117,1618926117,0,0.009970188,0.009970188,,,,,,
584,1618926117,1618926117,0,0.011969805,0.011969805,,,,,,
585,1618926117,1618926117,0,0.011970043,0.011970043,,,,,,
586,1618926117,1618926117,0,0.00996995,0.00996995,,,,,,
587,1618926117,1618926117,0,0.015959978,0.015959978,,,,,,
588,1618926117,1618926117,0,0.014960051,0.014960051,,,,,,
589,1618926117,1618926117,0,0.011970043,0.011970043,,,,,,
590,1618926117,1618926117,0,0.01196003,0.01196003,,,,,,
591,1618926117,1618926117,0,0.010969877,0.010969877,,,,,,
592,1618926117,1618926117,0,0.010970116,0.010970116,,,,,,
593,1618926117,1618926117,0,0.012969971,0.012969971,,,,,,
594,1618926117,1618926117,0,0.010970116,0.010970116,,,,,,
595,1618926117,1618926117,0,0.00996995,0.010969877,,,,,,
596,1618926117,1618926117,0.000999928,0.027940035,0.027940035,,,,,,
597,1618926117,1618926117,0.000999928,0.024919987,0.023920059,,,,,,
598,1618926117,1618926117,0,0.019949913,0.019949913,,,,,,
599,1618926117,1618926117,0,0.00996995,0.00996995,,,,,,
600,1618926117,1618926117,0,0.011970043,0.011970043,,,,,,
601,1618926117,1618926117,0,0.010970116,0.010970116,,,,,,
602,1618926117,1618926117,0,0.010969877,0.010969877,,,,,,
603,1618926117,1618926117,0,0.013960123,0.013960123,,,,,,
604,1618926117,1618926117,0,0.006979942,0.006979942,,,,,,
605,1618926117,1618926117,0,0.012969971,0.012969971,,,,,,
606,1618926117,1618926117,0,0.011970043,0.011970043,,,,,,
607,1618926117,1618926117,0,0.00996995,0.00996995,,,,,,
608,1618926117,1618926117,0,0.011970043,0.011970043,,,,,,
609,1618926117,1618926117,0,0.010979891,0.010979891,,,,,,
610,1618926117,1618926117,0,0.009970188,0.009970188,,,,,,
611,1618926117,1618926117,0,0.012959957,0.012959957,,,,,,
612,1618926117,1618926117,0,0.013959885,0.013959885,,,,,,
613,1618926117,1618926117,0,0.011830091,0.012830019,,,,,,
614,1618926117,1618926117,0.000999928,0.015959978,0.014960051,,,,,,
615,1618926117,1618926117,0,0.033910036,0.033910036,,,,,,
616,1618926117,1618926117,0,0.010969877,0.010969877,,,,,,
617,1618926117,1618926117,0,0.010970116,0.010970116,,,,,,
618,1618926117,1618926117,0,0.011970043,0.011970043,,,,,,
619,1618926117,1618926117,0,0.010969877,0.010969877,,,,,,
620,1618926117,1618926117,0,0.010590076,0.010590076,,,,,,
621,1618926117,1618926117,0,0.011970043,0.011970043,,,,,,
622,1618926117,1618926117,0,0.010969877,0.010969877,,,,,,
623,1618926117,1618926117,0,0.010970116,0.010970116,,,,,,
624,1618926117,1618926117,0,0.012959957,0.012959957,,,,,,
625,1618926117,1618926117,0,0.010969877,0.010969877,,,,,,
626,1618926117,1618926117,0,0.010970116,0.010970116,,,,,,
627,1618926117,1618926117,0,0.012969971,0.012969971,,,,,,
628,1618926117,1618926117,0,0.010979891,0.010979891,,,,,,
629,1618926117,1618926117,0,0.01196003,0.01196003,,,,,,
630,1618926117,1618926117,0,0.012959957,0.012959957,,,,,,
631,1618926117,1618926117,0,0.012970209,0.012970209,,,,,,
632,1618926117,1618926117,0,0.00996995,0.00996995,,,,,,
633,1618926117,1618926117,0,0.014960051,0.014960051,,,,,,
634,1618926117,1618926117,0,0.027930021,0.027930021,,,,,,
635,1618926117,1618926117,0,0.028929949,0.029919863,,,,,,
636,1618926117,1618926117,0.000989914,0.01196003,0.010970116,,,,,,
637,1618926117,1618926117,0,0.012969971,0.012969971,,,,,,
638,1618926117,1618926117,0,0.012959957,0.012959957,,,,,,
639,1618926117,1618926117,0,0.009979963,0.010969877,,,,,,
640,1618926117,1618926117,0.000989914,0.013950109,0.012960196,,,,,,
641,1618926117,1618926117,0,0.011969805,0.011969805,,,,,,
642,1618926117,1618926117,0,0.010860205,0.010860205,,,,,,
643,1618926117,1618926117,0,0.011969805,0.012969971,,,,,,
644,1618926117,1618926117,0.001000166,0.012970209,0.012959957,,,,,,
645,1618926117,1618926117,0.000989914,0.011969805,0.010979891,,,,,,
646,1618926117,1618926117,0,0.01196003,0.01196003,,,,,,
647,1618926118,1618926118,0,0.010970116,0.010970116,,,,,,
648,1618926118,1618926118,0,0.010969877,0.010969877,,,,,,
649,1618926118,1618926118,0,0.014970064,0.014970064,,,,,,
650,1618926118,1618926118,0,0.012959957,0.012959957,,,,,,
651,1618926118,1618926118,0,0.00996995,0.00996995,,,,,,
652,1618926118,1618926118,0,0.023940086,0.023940086,,,,,,
653,1618926118,1618926118,0,0.02293992,0.02293992,,,,,,
654,1618926118,1618926118,0,0.01695013,0.01695013,,,,,,
655,1618926118,1618926118,0,0.010969877,0.011970043,,,,,,
656,1618926118,1618926118,0.001000166,0.011970043,0.010969877,,,,,,
657,1618926118,1618926118,0,0.012959957,0.012959957,,,,,,
658,1618926118,1618926118,0,0.010980129,0.010980129,,,,,,
659,1618926118,1618926118,0,0.01196003,0.01196003,,,,,,
660,1618926118,1618926118,0,0.010969877,0.010969877,,,,,,
661,1618926118,1618926118,0,0.010980129,0.010980129,,,,,,
662,1618926118,1618926118,0,0.011959791,0.011959791,,,,,,
663,1618926118,1618926118,0,0.011970043,0.012970209,,,,,,
664,1618926118,1618926118,0.001000166,0.012969971,0.011969805,,,,,,
665,1618926118,1618926118,0,0.013960123,0.013960123,,,,,,
666,1618926118,1618926118,0,0.011970043,0.011970043,,,,,,
667,1618926118,1618926118,0,0.010969877,0.010969877,,,,,,
668,1618926118,1618926118,0,0.012959957,0.012959957,,,,,,
669,1618926118,1618926118,0,0.010970116,0.011970043,,,,,,
670,1618926118,1618926118,0.000999928,0.014980078,0.01398015,,,,,,
671,1618926118,1618926118,0,0.024919987,0.024919987,,,,,,
672,1618926118,1618926118,0,0.01196003,0.01196003,,,,,,
673,1618926118,1618926118,0,0.00797987,0.00797987,,,,,,
674,1618926118,1618926118,0,0.012969971,0.012969971,,,,,,
675,1618926118,1618926118,0,0.011970043,0.011970043,,,,,,
676,1618926118,1618926118,0,0.00996995,0.00996995,,,,,,
677,1618926118,1618926118,0,0.012969971,0.012969971,,,,,,
678,1618926118,1618926118,0,0.01196003,0.012960196,,,,,,
679,1618926118,1618926118,0.001000166,0.010980129,0.009979963,,,,,,
680,1618926118,1618926118,0,0.01196003,0.01196003,,,,,,
681,1618926118,1618926118,0,0.011969805,0.011969805,,,,,,
682,1618926118,1618926118,0,0.011970043,0.011970043,,,,,,
683,1618926118,1618926118,0,0.010970116,0.010970116,,,,,,
684,1618926118,1618926118,0,0.011970043,0.011970043,,,,,,
685,1618926118,1618926118,0,0.010969877,0.010969877,,,,,,
686,1618926118,1618926118,0,0.012959957,0.012959957,,,,,,
687,1618926118,1618926118,0,0.009979963,0.009979963,,,,,,
688,1618926118,1618926118,0,0.01196003,0.01196003,,,,,,
689,1618926118,1618926118,0,0.011970043,0.011970043,,,,,,
690,1618926118,1618926118,0,0.011970043,0.011970043,,,,,,
691,1618926118,1618926118,0,0.031919956,0.031919956,,,,,,
692,1618926118,1618926118,0,0.018939972,0.018939972,,,,,,
693,1618926118,1618926118,0,0.025939941,0.025939941,,,,,,
694,1618926118,1618926118,0,0.010970116,0.010970116,,,,,,
695,1618926118,1618926118,0,0.010969877,0.010969877,,,,,,
696,1618926118,1618926118,0,0.012960196,0.012960196,,,,,,
697,1618926118,1618926118,0,0.012969971,0.012969971,,,,,,
698,1618926118,1618926118,0,0.00996995,0.00996995,,,,,,
699,1618926118,1618926118,0,0.012969971,0.012969971,,,,,,
700,1618926118,1618926118,0,0.01196003,0.01196003,,,,,,
701,1618926118,1618926118,0,0.010979891,0.010979891,,,,,,
702,1618926118,1618926118,0,0.012960196,0.012960196,,,,,,
703,1618926118,1618926118,0,0.012959957,0.012959957,,,,,,
704,1618926118,1618926118,0,0.012969971,0.012969971,,,,,,
705,1618926118,1618926118,0,0.010969877,0.010969877,,,,,,
706,1618926118,1618926118,0,0.010970116,0.010970116,,,,,,
707,1618926118,1618926118,0,0.010969877,0.010969877,,,,,,
708,1618926118,1618926118,0,0.018950224,0.019950151,,,,,,
709,1618926118,1618926118,0.000999928,0.025929928,0.02493,,,,,,
710,1618926118,1618926118,0,0.010969877,0.010969877,,,,,,
711,1618926118,1618926118,0,0.010970116,0.010970116,,,,,,
712,1618926118,1618926118,0,0.011970043,0.011970043,,,,,,
713,1618926118,1618926118,0,0.010969877,0.010969877,,,,,,
714,1618926118,1618926118,0,0.010970116,0.010970116,,,,,,
715,1618926118,1618926118,0,0.011970043,0.011970043,,,,,,
716,1618926118,1618926118,0,0.00797987,0.00797987,,,,,,
717,1618926118,1618926118,0,0.012959957,0.013960123,,,,,,
718,1618926118,1618926118,0.001000166,0.012969971,0.012969971,,,,,,
719,1618926118,1618926118,0.001000166,0.011480093,0.010479927,,,,,,
720,1618926118,1618926118,0,0.012959957,0.012959957,,,,,,
721,1618926118,1618926118,0,0.012969971,0.012969971,,,,,,
722,1618926118,1618926118,0,0.009970188,0.009970188,,,,,,
723,1618926119,1618926119,0,0.012969971,0.012969971,,,,,,
724,1618926119,1618926119,0,0.01196003,0.01196003,,,,,,
725,1618926119,1618926119,0,0.010969877,0.011969805,,,,,,
726,1618926119,1618926119,0.000999928,0.012969971,0.011970043,,,,,,
727,1618926119,1618926119,0,0.012959957,0.013960123,,,,,,
728,1618926119,1618926119,0.001000166,0.023940086,0.02293992,,,,,,
729,1618926119,1618926119,0,0.018949986,0.018949986,,,,,,
730,1618926119,1618926119,0,0.011970043,0.011970043,,,,,,
731,1618926119,1618926119,0,0.010969877,0.011970043,,,,,,
732,1618926119,1618926119,0.001000166,0.010970116,0.00996995,,,,,,
733,1618926119,1618926119,0,0.011970043,0.011970043,,,,,,
734,1618926119,1618926119,0,0.01157999,0.01157999,,,,,,
735,1618926119,1618926119,0,0.010969877,0.010969877,,,,,,
736,1618926119,1618926119,0,0.011980057,0.011980057,,,,,,
737,1618926119,1618926119,0,0.007970095,0.007970095,,,,,,
738,1618926119,1618926119,0,0.012969971,0.012969971,,,,,,
739,1618926119,1618926119,0,0.012959957,0.012959957,,,,,,
740,1618926119,1618926119,0,0.008980036,0.008980036,,,,,,
741,1618926119,1618926119,0,0.012959957,0.012959957,,,,,,
742,1618926119,1618926119,0,0.010979891,0.010979891,,,,,,
743,1618926119,1618926119,0,0.010960102,0.010960102,,,,,,
744,1618926119,1618926119,0,0.011970043,0.011970043,,,,,,
745,1618926119,1618926119,0,0.010969877,0.011970043,,,,,,
746,1618926119,1618926119,0.001000166,0.009979963,0.008979797,,,,,,
747,1618926119,1618926119,0,0.012960196,0.012960196,,,,,,
748,1618926119,1618926119,0,0.012969971,0.012969971,,,,,,
749,1618926119,1618926119,0,0.027930021,0.027930021,,,,,,
750,1618926119,1618926119,0,0.019939899,0.019939899,,,,,,
751,1618926119,1618926119,0,0.02293992,0.023940086,,,,,,
752,1618926119,1618926119,0.001000166,0.01398015,0.012979984,,,,,,
753,1618926119,1618926119,0,0.011970043,0.011970043,,,,,,
754,1618926119,1618926119,0,0.00996995,0.00996995,,,,,,
755,1618926119,1618926119,0,0.011970043,0.011970043,,,,,,
756,1618926119,1618926119,0,0.01196003,0.01196003,,,,,,
757,1618926119,1618926119,0,0.009609938,0.009609938,,,,,,
758,1618926119,1618926119,0,0.012959957,0.012959957,,,,,,
759,1618926119,1618926119,0,0.012969971,0.012969971,,,,,,
760,1618926119,1618926119,0,0.013960123,0.013960123,,,,,,
761,1618926119,1618926119,0,0.012959957,0.012959957,,,,,,
762,1618926119,1618926119,0,0.011970043,0.011970043,,,,,,
763,1618926119,1618926119,0,0.011969805,0.011969805,,,,,,
764,1618926119,1618926119,0,0.010970116,0.011970043,,,,,,
765,1618926119,1618926119,0.000999928,0.010809898,0.01082015,,,,,,
766,1618926119,1618926119,0.00101018,0.015969992,0.014959812,,,,,,
767,1618926119,1618926119,0,0.018939972,0.018939972,,,,,,
768,1618926119,1618926119,0,0.012970209,0.012970209,,,,,,
769,1618926119,1618926119,0,0.010969877,0.010969877,,,,,,
770,1618926119,1618926119,0,0.011970043,0.011970043,,,,,,
771,1618926119,1618926119,0,0.01196003,0.01196003,,,,,,
772,1618926119,1618926119,0,0.010969877,0.011970043,,,,,,
773,1618926119,1618926119,0.001000166,0.011970043,0.010969877,,,,,,
774,1618926119,1618926119,0,0.011970043,0.011970043,,,,,,
775,1618926119,1618926119,0,0.012969971,0.012969971,,,,,,
776,1618926119,1618926119,0,0.012959957,0.012959957,,,,,,
777,1618926119,1618926119,0,0.010970116,0.010970116,,,,,,
778,1618926119,1618926119,0,0.00996995,0.00996995,,,,,,
779,1618926119,1618926119,0,0.010979891,0.010979891,,,,,,
780,1618926119,1618926119,0,0.007970095,0.007970095,,,,,,
781,1618926119,1618926119,0,0.012969971,0.012969971,,,,,,
782,1618926119,1618926119,0,0.010970116,0.011970043,,,,,,
783,1618926119,1618926119,0.000999928,0.010969877,0.00996995,,,,,,
784,1618926119,1618926119,0,0.013960123,0.013960123,,,,,,
785,1618926119,1618926119,0,0.012969971,0.012969971,,,,,,
786,1618926119,1618926119,0,0.010969877,0.010969877,,,,,,
787,1618926119,1618926119,0,0.02493,0.025930166,,,,,,
788,1618926119,1618926119,0.001000166,0.027930021,0.026929855,,,,,,
789,1618926119,1618926119,0,0.018949986,0.018949986,,,,,,
790,1618926119,1618926119,0,0.011970043,0.011970043,,,,,,
791,1618926119,1618926119,0,0.012959957,0.012959957,,,,,,
792,1618926119,1618926119,0,0.011970043,0.011970043,,,,,,
793,1618926119,1618926119,0,0.010970116,0.010970116,,,,,,
794,1618926119,1618926119,0,0.010969877,0.010969877,,,,,,
795,1618926119,1618926119,0,0.012959957,0.012959957,,,,,,
796,1618926119,1618926119,0,0.010980129,0.010980129,,,,,,
797,1618926119,1618926119,0,0.01196003,0.01196003,,,,,,
798,1618926119,1618926119,0,0.011969805,0.011969805,,,,,,
799,1618926119,1618926119,0,0.011970043,0.011970043,,,,,,
800,1618926120,1618926120,0,0.012959957,0.012959957,,,,,,
801,1618926120,1618926120,0,0.010980129,0.010980129,,,,,,
802,1618926120,1618926120,0,0.01196003,0.01196003,,,,,,
803,1618926120,1618926120,0,0.012969971,0.013969898,,,,,,
804,1618926120,1618926120,0.000999928,0.014960051,0.013960123,,,,,,
805,1618926120,1618926120,0,0.025929928,0.025929928,,,,,,
806,1618926120,1618926120,0,0.013960123,0.014960051,,,,,,
807,1618926120,1618926120,0.000999928,0.011969805,0.010969877,,,,,,
808,1618926120,1618926120,0,0.008980036,0.008980036,,,,,,
809,1618926120,1618926120,0,0.013060093,0.013060093,,,,,,
810,1618926120,1618926120,0,0.011929989,0.012929916,,,,,,
811,1618926120,1618926120,0.000999928,0.011970043,0.010970116,,,,,,
812,1618926120,1618926120,0,0.010969877,0.01196003,,,,,,
813,1618926120,1618926120,0.000990152,0.012010098,0.011019945,,,,,,
814,1618926120,1618926120,0,0.01196003,0.01196003,,,,,,
815,1618926120,1618926120,0,0.012929916,0.012929916,,,,,,
816,1618926120,1618926120,0,0.010970116,0.010970116,,,,,,
817,1618926120,1618926120,0,0.00996995,0.00996995,,,,,,
818,1618926120,1618926120,0,0.012969971,0.012969971,,,,,,
819,1618926120,1618926120,0,0.010969877,0.010969877,,,,,,
820,1618926120,1618926120,0,0.009970188,0.009970188,,,,,,
821,1618926120,1618926120,0,0.011969805,0.011969805,,,,,,
822,1618926120,1618926120,0,0.01101017,0.01101017,,,,,,
823,1618926120,1618926120,0,0.011929989,0.011929989,,,,,,
824,1618926120,1618926120,0,0.018949986,0.019949913,,,,,,
825,1618926120,1618926120,0.000999928,0.029919863,0.028919935,,,,,,
826,1618926120,1618926120,0,0.017950058,0.018949986,,,,,,
827,1618926120,1618926120,0.000999928,0.018949986,0.017950058,,,,,,
828,1618926120,1618926120,0,0.011970043,0.012959957,,,,,,
829,1618926120,1618926120,0.000989914,0.012959957,0.011970043,,,,,,
830,1618926120,1618926120,0,0.010970116,0.010970116,,,,,,
831,1618926120,1618926120,0,0.009979963,0.010969877,,,,,,
832,1618926120,1618926120,0.000989914,0.011970043,0.010980129,,,,,,
833,1618926120,1618926120,0,0.010959864,0.010959864,,,,,,
834,1618926120,1618926120,0,0.010980129,0.010980129,,,,,,
835,1618926120,1618926120,0,0.011970043,0.011970043,,,,,,
836,1618926120,1618926120,0,0.010969877,0.010969877,,,,,,
837,1618926120,1618926120,0,0.015949965,0.015949965,,,,,,
838,1618926120,1618926120,0,0.015959978,0.015959978,,,,,,
839,1618926120,1618926120,0,0.011970043,0.011970043,,,,,,
840,1618926120,1618926120,0,0.00996995,0.00996995,,,,,,
841,1618926120,1618926120,0,0.012969971,0.012969971,,,,,,
842,1618926120,1618926120,0,0.02692008,0.02692008,,,,,,
843,1618926120,1618926120,0,0.021950006,0.022949934,,,,,,
844,1618926120,1618926120,0.000999928,0.01695013,0.015950203,,,,,,
845,1618926120,1618926120,0,0.02293992,0.02293992,,,,,,
846,1618926120,1618926120,0,0.013959885,0.014960051,,,,,,
847,1618926120,1618926120,0.001000166,0.012969971,0.011969805,,,,,,
848,1618926120,1618926120,0,0.01695013,0.01695013,,,,,,
849,1618926120,1618926120,0,0.013959885,0.014960051,,,,,,
850,1618926120,1618926120,0.001000166,0.013970137,0.012969971,,,,,,
851,1618926120,1618926120,0,0.016949892,0.017950058,,,,,,
852,1618926120,1618926120,0.001000166,0.017950058,0.016949892,,,,,,
853,1618926120,1618926120,0,0.01086998,0.01086998,,,,,,
854,1618926120,1618926120,0,0.016910076,0.016910076,,,,,,
855,1618926120,1618926120,0,0.009979963,0.009979963,,,,,,
856,1618926120,1618926120,0,0.00996995,0.00996995,,,,,,
857,1618926120,1618926120,0,0.010980129,0.010980129,,,,,,
